Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-06-03,A crazy bargain for a WEEK on the Albania Riviera  ✨ 🇦🇱 ,Voo + Hotel,,https://www.holidaypirates.com/packages/guesthouse-kevi-rooms-albanian-riviera,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-06-03,Stunning Spain hol at 4⭐️ beachfront spa hotel 🇪🇸 😍 ,Voo + Hotel,,https://www.holidaypirates.com/packages/solymar-gran-hotel-costa-blanca-spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-06-03,Butlin's family break sale: up to 40% off ALL breaks 🥳 🙌 😮✨,Voo,,https://www.holidaypirates.com/hotels/butlins-family-breaks-sale,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-06-03,Last-minute Jamaica week for a steal 🏝️,Voo + Hotel,,https://www.holidaypirates.com/packages/jamaica-shields-negril-villas-montego-bay-manchester,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-06-03,Thailand paradise island & Bangkok trip with direct flights 🏝️,Voo + Hotel,,https://www.holidaypirates.com/hotels/koh-samet-thailand-pandora-resort,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-06-03,Bargain Albania week with MANCHESTER flights for a steal ❤️,Voo + Hotel,,https://www.holidaypirates.com/packages/vila-vladmir-sela-ksamil-albania-non-london,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-06-03,🤯 Insane price for a last-minute 2-week Jamaica holiday 🇯🇲,Voo + Hotel,,https://www.holidaypirates.com/packages/jamaica-shields-negril-villas-montego-bay,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-06-03,Adults-only all-inclusive Egypt holiday in 5⭐️ CAVE hotel 😍🌴,Voo + Hotel,,https://www.holidaypirates.com/packages/all-inclusive-egypt-escape,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-06-03,Kos all-inclusive holiday with plunge pool suite 😍💦,Voo + Hotel,,https://www.holidaypirates.com/packages/aeolos-beach-hotel-kos,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-06-03,DIY mini-break to the Bay of Kotor 😍 ,Voo + Hotel,,https://www.holidaypirates.com/packages/mini-break-to-bay-of-kotor,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
