Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-02-05,🦩 Aruba on a budget 💸,Voo + Hotel,,https://www.holidaypirates.com/packages/aruba-on-a-budget-sea-breeze-town,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,"Around the world in 55 days with ✈️, 🧳 and hotels sorted ✅",Voo + Hotel,,https://www.holidaypirates.com/packages/around-the-world-trip-journaway,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,Flash sale ⚡ 2-night 5⭐ Rome escape with flights ✈️,Voo + Hotel,,https://www.holidaypirates.com/packages/nh-collection-palazzo-cinquecento-rome-italy,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,7-night Gran Canaria break with flights ✈️,Voo,,https://www.holidaypirates.com/packages/servatur-riosol-gran-canaria-spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,Santorini spring week at top-rated hotel 🏝️🌊☀️🧿,Voo + Hotel,,https://www.holidaypirates.com/packages/alexandra-hotel-kamari-santorini-greek-islands,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,All-inclusive 4⭐️ Dubai week with pool & spa 🌴🐚💦,Voo + Hotel,,https://www.holidaypirates.com/packages/dubai-dream-4-all-inclusive-holiday-inc,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,Melbourne BARGAIN return flights 🐨 🇦🇺 ,Voo,,https://www.holidaypirates.com/packages/melbourne-return-flights,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,"Flash sale ⚡ 4⭐ Paris city break, plus ✈️ 🛍️🍷 ",Voo,,https://www.holidaypirates.com/packages/villa-montparnasse-paris-france,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,"9 nights exploring 📍 Malaysia, Bali & Singapore 😍💞🌴",Voo,,https://www.holidaypirates.com/packages/9-nights-exploring-malaysia-bali-and-singapore-with-flights-and-packages,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,Early bird Montenegro mini-break in 4⭐️ spa hotel 🏝️,Voo + Hotel,,https://www.holidaypirates.com/packages/spa-resort-becici-montenegro,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-02-05,Marrakesh: 4⭐ 3-night all-inclusive top-rated break 😍,Voo + Hotel,,https://www.holidaypirates.com/packages/marrakesh-4-3-night-all-inclusive-top-rated-break,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
