Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-01-19,Bonkers price 🇹🇿: 12-night Zanzibar holiday at a beachfront hotel 🏝️🐠,Voo + Hotel,,https://www.holidaypirates.com/packages/bonkers-price-12-night-zanzibar-holiday-at-a-beachfront-hotel,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-19,"7-night Ski holiday to Sälen, Sweden | Flights & apartment for six people 🚠🎿",Voo,,https://www.holidaypirates.com/packages/ski-holiday-to-saelen-sweden-mcski,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-19,"Brand-new overwater nests coming to Stella Island Resort, Crete 😮❤️",Voo,,https://www.holidaypirates.com/hotels/brand-new-overwater-nests-coming-to-stella-island-resort-crete,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-19,Stunning 5⭐️ Dubai holiday at Atlantis The Palm 🌴 😍 🇦🇪,Voo,,https://www.holidaypirates.com/packages/Atlantis-The-Palm-Dubai,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-19,Viva Roma 🇮🇹 2 nights in the Italian capital with ✈️,Voo + Hotel,,https://www.holidaypirates.com/packages/hotel-patria-rome-italy,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-19,🏖️ Balearics: Menorca spring week at top 5⭐️ hotel,Voo + Hotel,,https://www.holidaypirates.com/packages/melia-cala-galdana-menorca-spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-19,2-night 🇲🇦 Marrakech riad escape in the medina with ✈️🕌,Voo + Hotel,,https://www.holidaypirates.com/packages/riad-vert-marrakech-morocco,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-19,"Flash sales 😎 5⭐️ Tenerife week, with ✈️ & 🥐",Voo,,https://www.holidaypirates.com/packages/melia-jardines-del-teide-tenerife-spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-19,Flash sale ⚡🎉 10 nights in Tunisia for a steal 😲,Voo + Hotel,,https://www.holidaypirates.com/packages/houda-yasmine-hammamet,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-19,Top location📍 Venice break nr St Mark's Square with ✈️ 🇮🇹,Voo + Hotel,,https://www.holidaypirates.com/packages/albergo-cavalletto-venice-italy,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
