Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-05-05,Rhodes: all-inclusive summer mini break 🇬🇷🏛️🧿☀️,Voo + Hotel,,https://www.holidaypirates.com/packages/meliton-hotel-theologos-rhodes-greece,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-05-05,New 4⭐️ Hotel Indigo in Devon near the beach 🏖️,Voo + Hotel,,https://www.holidaypirates.com/hotels/hotel-indigo-torquay-by-ihg-torquay-devon,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-05-05,Flash sale: Up to £600 off your luxe summer holiday at Club Med resorts 🌞🌴👀,Voo,,https://www.holidaypirates.com/packages/flash-sale-up-to-gbp600-off-your-luxe-summer-holiday-at-club-med-resorts,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-05-05,🚨 Ryanair SALE 🚨 May & June travel dates,Voo,,https://www.holidaypirates.com/flights/ryanair-sale-may-and-june-travel-dates,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-05-05,A week long Corfu holiday in beachfront adults-only hotel with flights for a steal 😍,Voo + Hotel,,https://www.holidaypirates.com/packages/newquay-kavos-adults-only-kavos-corfu-greece,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-05-05,🇬🇧 Stay on the original Spice Bus❗️💋,Voo,,https://www.holidaypirates.com/hotels/stay-on-the-original-spice-bus-on-the-isle-of-wight,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-05-05,This Bali hotel has some incredible villa options 😍🌺,Voo,,https://www.holidaypirates.com/hotels/this-bali-hotel-has-some-incredible-villa-options,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-05-05,"Spanish sunshine ☀️🏖️ All-inc Costa Brava week, with ✈️",Voo,,https://www.holidaypirates.com/packages/santa-susanna-resort-costa-brava-spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-05-05,Top location📍 Venice break nr St Mark's Square with ✈️ 🇮🇹,Voo + Hotel,,https://www.holidaypirates.com/packages/albergo-cavalletto-venice-italy,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
