Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-01-22,Majorca: mini spring break 🏝️☀️🇪🇸,Voo + Hotel,,https://www.holidaypirates.com/packages/majorca-sol-y-luna-cala-millor,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-22,"14-night Vietnam holiday with 4⭐️ spa hotel, breakfast, flights & luggage 😍🇻🇳",Voo + Hotel,,https://www.holidaypirates.com/packages/matilda-boutique-and-spa-hotel-hanoi-vietnam,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-22,🚨 NEW HOTEL ALERT 🚨 All-inclusive holiday at a 5⭐️ TUI BLUE hotel in Belek 📍🇹🇷,Voo + Hotel,,https://www.holidaypirates.com/packages/turkey-all-inclusive-tui-blue-maviss,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-22,Return flights to Hong Kong at a bonkers price 🇭🇰,Voo,,https://www.holidaypirates.com/flights/return-flights-to-hong-kong-china,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-22,"Bonkers price 🇹🇼 Return flights to Taipei City, Taiwan 💥",Voo,,https://www.holidaypirates.com/flights/return-flights-to-taipei-city-taiwan,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-22,Stunning 5🌟 Rome city break with ✈️ & breakfast 🇮🇹 🍝 ,Voo + Hotel,,https://www.holidaypirates.com/packages/W-Rome-Italy,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-22,Barcelona city break at 5⭐️ boutique hotel with ✈️ 😍 🇪🇸,Voo,,https://www.holidaypirates.com/packages/Ohla-Eixample-Barcelona-Spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-22,2-night Bucharest city break with Dracula's Castle 🧛🖤,Voo,,https://www.holidaypirates.com/packages/2-night-bucharest-city-break-with-draculas-castle,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-22,Abba Voyage dance floor tickets plus hotel under £90 🪩🕺🎤,Voo,,https://www.holidaypirates.com/others/abba-voyage-dance-floor-tickets-plus-hotel,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-22,5⭐️ Ibiza spring break 😍🥂🐚,Voo + Hotel,,https://www.holidaypirates.com/packages/bonito-ibiza-by-o-beach-san-antonio-bay-ibiza-balearic-islands,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
