Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-04-01,5🌟 break to beachfront Hilton Hotel with a private beach in Crete 😍🇬🇷🏖️,Voo,,https://www.holidaypirates.com/packages/NUMO-Ierapetra-Beach-Resort-Crete-Curio-Collection-by-Hilton-Ierapetra-Heraklion-Crete,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,Benidorm: 4⭐ all-inclusive summer break 🇪🇸💃,Voo + Hotel,,https://www.holidaypirates.com/packages/4-benidorm-spring-break-with-half-board-meals,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,This house on Airbnb has an awesome floating day bed!,Voo,,https://www.holidaypirates.com/hotels/this-house-on-airbnb-has-its-own-indoor-trampoline-and-outdoor-pool,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,Lush ALL-INCLUSIVE Rhodes hol at 5⭐️ Mitsis hotel 😍 🌊 🇬🇷,Voo,,https://www.holidaypirates.com/packages/Mitsis-Rodos-Village-Rhodes-Greece,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,Book a ticket to LEGOLAND Windsor Resort and get FREE ENTRY to a second theme park 🤯,Voo,,https://www.holidaypirates.com/others/legoland-windsor-resort-twice-the-fun-spring,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,🇲🇹 Malta: a WEEK in a hotel with a lush rooftop pool and ✈️,Voo + Hotel,,https://www.holidaypirates.com/packages/Vita-Hotel-St-Julians-Malta-and-Gozo,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,Last-min ALL-INCLUSIVE Fuerteventura family break to 4⭐️ hotel 🇮🇨 ,Voo + Hotel,,https://www.holidaypirates.com/packages/Fergus-Cactus-Garden-Fuerteventura-Spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,🇬🇷 This Santorini hotel has an infinity pool with the most incredible views 😍,Voo + Hotel,,https://www.holidaypirates.com/packages/COCO-MAT-Hotel-Santorini-Greece,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,4-night all-inclusive Greek getaway to 5⭐️ Hilton hotel 🇬🇷,Voo + Hotel,,https://www.holidaypirates.com/packages/Hotel-Isla-Brown-Corinthia-Resort-Curio-Collection-by-Hilton-Corinthia-Greece,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,2-night weekend getaway near the Lake District,Voo,,https://www.holidaypirates.com/hotels/wild-rose-holiday-park-glamping-hive-getaway,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,May bank holiday trip 👏 4 nights in Lefkas 🇬🇷,Voo + Hotel,,https://www.holidaypirates.com/packages/lefkas-vergina-star-hotel,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,PRICE DROP 🔥 4⭐️ Majorca adults-only trip 😍 ,Voo + Hotel,,https://www.holidaypirates.com/packages/price-drop-4-majorca-adults-only-trip-thb-bamboo-alcudia,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-01,St Lucia 10-night getaway with direct BA flights 😎,Voo,,https://www.holidaypirates.com/packages/st-lucia-10-night-getaway-south-sea-house,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
