Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-09-08,5⭐️ Malta long weekend in brand NEW Hard Rock Hotel 🤘🌴🍹,Voo + Hotel,,https://www.holidaypirates.com/packages/hard-rock-hotel-malta-st-julians-malta,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,Prague 4⭐️ city break for an awesome price,Voo + Hotel,,https://www.holidaypirates.com/packages/assenzio-prague,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,Benidorm winter-sun all-inclusive mini break ✈️🇪🇸🍹☀️,Voo + Hotel,,https://www.holidaypirates.com/packages/magic-rock-gardens-hotel-benidorm,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,Riga Xmas markets: 3-night break with ✈️ & 4⭐️ Radisson Blu hotel with lush pool,Voo + Hotel,,https://www.holidaypirates.com/packages/riga-xmas-markets-radisson-blu-daugava-hotel,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,Mont Blanc: LUSH 4⭐️ hotel with outdoor pool ,Voo + Hotel,,https://www.holidaypirates.com/hotels/mont-blanc-lush-4-hotel-hotel-les-aiglons-chamonix,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,Lush 4-star family ✨ all-inclusive ✨ Lanzarote week,Voo,,https://www.holidaypirates.com/packages/hl-rio-playa-blanca-lanzarote-spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,Winter-sun 10-night Zanzibar holiday for a great price 👏,Voo + Hotel,,https://www.holidaypirates.com/packages/fukuchani-inn-hotel-zanzibar,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,4⭐️ Croatia spa break under £200 🇭🇷✨,Voo + Hotel,,https://www.holidaypirates.com/packages/visula-hotel-and-spa-medulin-croatia,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,Winter sale: Up to £600 off your luxury Club Med holiday 🌞👀❄️🌴⛷️,Voo,,https://www.holidaypirates.com/packages/winter-sale-up-to-gbp600-off-your-luxury-club-med-holiday,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,Rome 4⭐️ family trip in the heart of the city 🍕🍷 ,Voo + Hotel,,https://www.holidaypirates.com/packages/napoleon-hotel-rome-italy,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,ALL-INCLUSIVE family week at 4⭐️ beachfront Kos hotel 😍🇬🇷🧑‍🧑‍🧒‍🧒,Voo + Hotel,Tudo Incluído,https://www.holidaypirates.com/packages/kipriotis-village-resort-by-anayia-all-inclusive-resorts-kos-greece-family,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,All-inclusive Tunisia family beach week with waterpark  🌊,Voo,,https://www.holidaypirates.com/packages/shems-holiday-village-aquapark-skanes-tunisia,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,PRICE DROP: Family all-inc 4⭐️ Crete trip with water park access 🌴🛝,Voo,,https://www.holidaypirates.com/packages/stella-village-analipsi-crete-greece-family,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,2-night Copenhagen Christmas market escape for a steal 🎄✨,Voo + Hotel,,https://www.holidaypirates.com/packages/copenhagen-go-hotel-copenhagen,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,Christmas market Mystery trip with accommodation & ✈️ Under £100 🤯 🎄,Voo,,https://www.holidaypirates.com/packages/christmas-market-mystery-trip-with-accommodation-and-flights,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-09-08,"Flights to Ho Chi Minh City, Vietnam under £350 🇻🇳🛵",Voo,,https://www.holidaypirates.com/flights/flights-to-ho-chi-minh-city-vietnam,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
