Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-07-29,Possibly the cheapest 2-week Japan holiday we've seen 🇯🇵🌸🍣 ,Voo + Hotel,,https://www.holidaypirates.com/packages/possibly-the-cheapest-japan-holiday-weve-seen,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,4⭐️ Gdańsk city break in highly rated hotel with sauna near the Old Town plus flights 🎡🇵🇱,Voo + Hotel,,https://www.holidaypirates.com/packages/arche-dwor-uphagena-gdansk-poland-europe,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,4⭐️ adults-only Majorca week by the sea 🌊 ,Voo,,https://www.holidaypirates.com/packages/majorca-thb-cala-lliteras,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Sneak off to Sardinia: Mini-break under £155 🌊🇮🇹 ,Voo + Hotel,,https://www.holidaypirates.com/packages/hotel-cardedu-sardinia-italy,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,All-inclusive Croatia holiday for a bargain price 🌴☀️🐚,Voo + Hotel,,https://www.holidaypirates.com/packages/bluesun-hotel-neptun-tucepi-croatia,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Mystery trip with accommodation & flights ✈️ Under £100 🤯 ,Voo,,https://www.holidaypirates.com/packages/mystery-trip-with-accommodation-and-flights-under-gbp100,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Cozy animal sanctuary stay in Scotland plus private hot tub 🐾 🏡,Voo,,https://www.holidaypirates.com/hotels/cozy-stay-at-animal-sanctuary-thornhill-scotland-uk,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Mini-break to sunny Alicante for under £100 💕,Voo + Hotel,,https://www.holidaypirates.com/hotels/hotel-porto-calpe-alicante-costa-blanca-spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,AmsterGLAM! Check out this awesome group stay which has its own club & indoor slide,Voo + Hotel,,https://www.holidaypirates.com/hotels/maison-glamsterdam,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,5⭐️ all-inclusive Egypt week for a steal 🔥,Voo + Hotel,,https://www.holidaypirates.com/packages/titanic-beach-spa-aqua-park-egypt-hurghada,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Stunning Malta getaway in stylish 4⭐️ hotel plus flights ☀️🌴,Voo + Hotel,,https://www.holidaypirates.com/packages/best-western-premier-malta-st-pauls-bay-malta,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,"Book-loving travellers, grab Audible for under £1 😍🎧📖",Voo,,https://www.holidaypirates.com/others/audible-limited-time-deal,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Two weeks in Mexico UNDER £650 🌴 🔥,Voo + Hotel,,https://www.holidaypirates.com/packages/nina-hotel-and-beach-club-playa-del-carmen-mexico,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,4 nights in an award-winning beachfront 4🌟 Jersey hotel 🏖️💞 ,Voo + Hotel,,https://www.holidaypirates.com/packages/st-brelades-bay-hotel-jersey-staycation-with-flights,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Award-winning 5 ⭐ spa break in Staffordshire with private use of an outdoor pool 🧖‍♀️🫧💦,Voo,,https://www.holidaypirates.com/hotels/luxury-moddershall-oaks-country-spa-retreat-staffordshire-uk,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Brand new pod hotel in central London with champagne vending machine 🍾,Voo,,https://www.holidaypirates.com/hotels/otherwander-soho-pod-hotel-london,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Family BARGAN 🧑‍🧑‍🧒‍🧒 Lush 4🌟 Menorca week 🌞🌊💞🌺 ,Voo,,https://www.holidaypirates.com/packages/bluesea-marina-parc-menorca-spain-family-thomas-cook,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,5⭐️ all-inclusive Turkey getaway in swim-up room 🌴☀️💦,Voo + Hotel,,https://www.holidaypirates.com/packages/arcanus-hotels-trendline-side-side-antalya-turkey,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,Norway: Oslo city break 🇳🇴🏛️🌊,Voo + Hotel,,https://www.holidaypirates.com/packages/oslo-city-break-verdandi,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-07-29,All-inclusive Tunisia family beach week with waterpark  🌊,Voo,,https://www.holidaypirates.com/packages/shems-holiday-village-aquapark-skanes-tunisia,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
